epoch,step,train_loss
2,1109,0.03787728026509285
2,1119,0.028332248330116272
2,1129,0.029368838295340538
2,1139,0.028871195390820503
2,1149,0.032420117408037186
2,1159,0.026589777320623398
2,1169,0.028424816206097603
2,1179,0.029877718538045883
2,1189,0.02148253284394741
2,1199,0.027754293754696846
2,1209,0.03041919879615307
2,1219,0.03179062530398369
2,1229,0.02470400556921959
2,1239,0.02907962165772915
2,1249,0.021244429051876068
2,1259,0.027891863137483597
2,1269,0.0274492334574461
2,1279,0.026888174936175346
2,1289,0.030925219878554344
2,1299,0.028109092265367508
2,1309,0.03147047385573387
2,1319,0.02906351536512375
2,1329,0.02359696663916111
2,1339,0.03530772402882576
2,1349,0.02857159450650215
2,1359,0.03090905025601387
2,1369,0.02499569207429886
2,1379,0.029081642627716064
2,1389,0.030198607593774796
2,1399,0.02768678590655327
3,1409,0.029094252735376358
3,1419,0.028760675340890884
3,1429,0.029977641999721527
3,1439,0.02549349144101143
3,1449,0.026393655687570572
3,1459,0.021789774298667908
3,1469,0.02831975556910038
3,1479,0.024427812546491623
3,1489,0.02519582398235798
3,1499,0.0202484130859375
3,1509,0.030470341444015503
3,1519,0.027321811765432358
3,1529,0.037073228508234024
3,1539,0.032408345490694046
3,1549,0.02732590213418007
3,1559,0.02352834865450859
3,1569,0.024250252172350883
3,1579,0.023814035579562187
3,1589,0.025232918560504913
3,1599,0.023856619372963905
3,1609,0.024575967341661453
3,1619,0.02725406549870968
3,1629,0.022198759019374847
3,1639,0.02831251733005047
3,1649,0.027753237634897232
3,1659,0.023305213078856468
3,1669,0.027164915576577187
3,1679,0.022855816408991814
3,1689,0.028242457658052444
3,1699,0.02079082280397415
3,1709,0.024401990696787834
3,1719,0.02203666791319847
3,1729,0.026913555338978767
3,1739,0.02549690008163452
3,1749,0.026566032320261
3,1759,0.027723774313926697
3,1769,0.027323296293616295
3,1779,0.024840891361236572
3,1789,0.036974579095840454
3,1799,0.03221232816576958
3,1809,0.03311637043952942
3,1819,0.02782043069601059
3,1829,0.026376694440841675
3,1839,0.025341255590319633
3,1849,0.023529134690761566
3,1859,0.030331341549754143
3,1869,0.030929120257496834
4,1879,0.023937107995152473
4,1889,0.021151231601834297
4,1899,0.030284475535154343
4,1909,0.02564389817416668
4,1919,0.02529073692858219
4,1929,0.028571391478180885
4,1939,0.02098655141890049
4,1949,0.028490884229540825
4,1959,0.02822634018957615
4,1969,0.02823866903781891
4,1979,0.03273210674524307
4,1989,0.02642885223031044
4,1999,0.023577980697155
4,2009,0.021180622279644012
4,2019,0.0257920753210783
4,2029,0.027424631640315056
4,2039,0.02207842655479908
4,2049,0.01957729086279869
4,2059,0.026182401925325394
4,2069,0.021810628473758698
4,2079,0.027701547369360924
4,2089,0.02455587312579155
4,2099,0.02720016799867153
4,2109,0.026471663266420364
4,2119,0.020314756780862808
4,2129,0.021452168002724648
4,2139,0.024114541709423065
4,2149,0.02602248638868332
4,2159,0.023298362269997597
4,2169,0.031514838337898254
4,2179,0.02079208754003048
4,2189,0.02344220131635666
4,2199,0.031969234347343445
4,2209,0.03178620710968971
4,2219,0.02741309069097042
4,2229,0.021815882995724678
4,2239,0.021131305024027824
4,2249,0.02437056601047516
4,2259,0.02871556207537651
4,2269,0.022860895842313766
4,2279,0.02393048256635666
4,2289,0.03012496791779995
4,2299,0.021812912076711655
4,2309,0.03029507026076317
4,2319,0.03369104117155075
4,2329,0.027194472029805183
4,2339,0.026103945448994637
