epoch,step,train_loss
3,1429,0.027677932754158974
3,1439,0.023073658347129822
3,1449,0.03050193376839161
3,1459,0.02980686165392399
3,1469,0.026955828070640564
3,1479,0.03224077448248863
3,1489,0.027337877079844475
3,1499,0.025595173239707947
3,1509,0.03229925408959389
3,1519,0.023853112012147903
3,1529,0.029340453445911407
3,1539,0.025903740897774696
3,1549,0.028055652976036072
3,1559,0.02743794210255146
3,1569,0.026974955573678017
3,1579,0.024966930970549583
3,1589,0.025853730738162994
3,1599,0.024799473583698273
3,1609,0.028424333781003952
3,1619,0.024834198877215385
3,1629,0.029069725424051285
3,1639,0.017918940633535385
3,1649,0.018432341516017914
3,1659,0.023793034255504608
3,1669,0.026148585602641106
3,1679,0.029878435656428337
3,1689,0.026794297620654106
3,1699,0.028240514919161797
3,1709,0.025161607190966606
3,1719,0.02513982355594635
3,1729,0.021983450278639793
3,1739,0.020492134615778923
3,1749,0.027276119217276573
3,1759,0.028862254694104195
3,1769,0.026453455910086632
3,1779,0.025395210832357407
3,1789,0.029058927670121193
3,1799,0.026386946439743042
3,1809,0.026076331734657288
3,1819,0.024203049018979073
3,1829,0.02218826487660408
3,1839,0.022591130807995796
3,1849,0.03230416402220726
3,1859,0.01889260858297348
3,1869,0.02459026873111725
4,1879,0.03023705631494522
4,1889,0.02531350590288639
4,1899,0.03142150118947029
4,1909,0.025645488873124123
4,1919,0.019739145413041115
4,1929,0.026362763717770576
4,1939,0.023154664784669876
4,1949,0.029359905049204826
4,1959,0.025818824768066406
4,1969,0.028159208595752716
4,1979,0.024973532184958458
4,1989,0.022437216714024544
4,1999,0.025064079090952873
4,2009,0.025040805339813232
4,2019,0.024578919634222984
4,2029,0.02764875814318657
4,2039,0.02146141417324543
4,2049,0.031057916581630707
4,2059,0.02660227194428444
4,2069,0.024047167971730232
4,2079,0.03299819678068161
4,2089,0.02790778875350952
4,2099,0.026261601597070694
4,2109,0.022548651322722435
4,2119,0.024938665330410004
4,2129,0.02467000111937523
4,2139,0.026263365522027016
4,2149,0.021108344197273254
4,2159,0.02653329260647297
4,2169,0.02521608956158161
4,2179,0.025519322603940964
4,2189,0.02756642922759056
4,2199,0.022792600095272064
4,2209,0.02147549018263817
4,2219,0.02582453563809395
4,2229,0.022182738408446312
4,2239,0.03620872274041176
4,2249,0.02541263774037361
4,2259,0.027551667764782906
4,2269,0.025384189561009407
4,2279,0.029521416872739792
4,2289,0.023601073771715164
4,2299,0.02830788493156433
4,2309,0.024358179420232773
4,2319,0.03040405921638012
4,2329,0.021691547706723213
4,2339,0.029733112081885338
