epoch,step,train_loss
0,9,0.20197813212871552
0,19,0.15664078295230865
0,29,0.12884007394313812
0,39,0.1262018233537674
0,49,0.116844542324543
0,59,0.08651112020015717
0,69,0.06400533020496368
0,79,0.06971552968025208
0,89,0.07781166583299637
0,99,0.06926607340574265
0,109,0.06647047400474548
0,119,0.0697629302740097
0,129,0.0617285817861557
0,139,0.07228193432092667
0,149,0.04909105598926544
0,159,0.048790913075208664
0,169,0.055712953209877014
0,179,0.05457378923892975
0,189,0.053263138979673386
0,199,0.05767609551548958
0,209,0.0583137683570385
0,219,0.051568545401096344
0,229,0.03652292117476463
0,239,0.04570548236370087
0,249,0.04817357286810875
0,259,0.05399520322680473
0,269,0.037830572575330734
0,279,0.03609304875135422
0,289,0.04467204958200455
0,299,0.045477379113435745
0,309,0.03999777138233185
0,319,0.04656045138835907
0,329,0.04283573105931282
0,339,0.04957926273345947
0,349,0.03335774317383766
0,359,0.039121974259614944
0,369,0.04083355516195297
0,379,0.03554273396730423
0,389,0.03859728202223778
0,399,0.03615708276629448
0,409,0.03353762999176979
0,419,0.028159724548459053
0,429,0.04427032172679901
0,439,0.03890164569020271
0,449,0.03737948462367058
0,459,0.03361275792121887
1,469,0.03976878151297569
1,479,0.03547541797161102
1,489,0.037142783403396606
1,499,0.032863590866327286
1,509,0.029953982681035995
1,519,0.034589868038892746
1,529,0.032034147530794144
1,539,0.032869573682546616
1,549,0.03546274080872536
1,559,0.040128204971551895
1,569,0.0310958344489336
1,579,0.03538431227207184
1,589,0.03874150291085243
1,599,0.02936340495944023
1,609,0.033965833485126495
1,619,0.03267282620072365
1,629,0.039053209125995636
1,639,0.036303065717220306
1,649,0.040589235723018646
1,659,0.033177200704813004
1,669,0.032405558973550797
1,679,0.027569308876991272
1,689,0.03400975093245506
1,699,0.02597825974225998
1,709,0.03491942211985588
1,719,0.02667483501136303
1,729,0.03194510191679001
1,739,0.030049990862607956
1,749,0.03319642320275307
1,759,0.0392395444214344
1,769,0.02999497391283512
1,779,0.03183543309569359
1,789,0.028284478932619095
1,799,0.03456868231296539
1,809,0.032901208847761154
1,819,0.03225773945450783
1,829,0.03494340553879738
1,839,0.026831602677702904
1,849,0.035881541669368744
1,859,0.034083329141139984
1,869,0.03170474246144295
1,879,0.03013925999403
1,889,0.024217385798692703
1,899,0.03237077221274376
1,909,0.028534192591905594
1,919,0.027985962107777596
1,929,0.029753416776657104
2,939,0.030252547934651375
2,949,0.02998860366642475
2,959,0.027865340933203697
2,969,0.031692083925008774
2,979,0.03463916853070259
2,989,0.02563265524804592
2,999,0.025334374979138374
2,1009,0.0250577162951231
2,1019,0.03545090928673744
2,1029,0.025723639875650406
2,1039,0.029347602277994156
2,1049,0.0309443362057209
2,1059,0.029915904626250267
2,1069,0.02363572269678116
2,1079,0.03109549731016159
2,1089,0.0255686454474926
2,1099,0.030080286785960197
2,1109,0.025928445160388947
2,1119,0.0305107980966568
2,1129,0.03172517195343971
2,1139,0.030121130868792534
2,1149,0.026677140966057777
2,1159,0.03093697316944599
2,1169,0.030501242727041245
2,1179,0.030188672244548798
2,1189,0.02764144167304039
2,1199,0.025383876636624336
2,1209,0.034596242010593414
2,1219,0.03366002067923546
2,1229,0.02861582487821579
2,1239,0.03009737655520439
2,1249,0.02928219921886921
2,1259,0.027855653315782547
2,1269,0.025521453469991684
2,1279,0.03186344355344772
2,1289,0.02616291493177414
2,1299,0.027956154197454453
2,1309,0.0262769628316164
2,1319,0.022725867107510567
2,1329,0.028894595801830292
2,1339,0.023618033155798912
2,1349,0.02874872274696827
2,1359,0.03383928909897804
2,1369,0.020902788266539574
2,1379,0.023583000525832176
2,1389,0.02972090244293213
2,1399,0.03193904832005501
3,1409,0.030051540583372116
3,1419,0.022361822426319122
3,1429,0.03026619367301464
3,1439,0.02748763933777809
3,1449,0.021320216357707977
3,1459,0.025902869179844856
3,1469,0.03144010528922081
3,1479,0.025392739102244377
3,1489,0.02722211927175522
3,1499,0.02664094977080822
3,1509,0.028493819758296013
3,1519,0.02593599259853363
3,1529,0.03302016109228134
3,1539,0.0312628373503685
3,1549,0.02291744016110897
3,1559,0.03312801942229271
3,1569,0.031191138550639153
3,1579,0.028137629851698875
3,1589,0.026358067989349365
3,1599,0.02858562581241131
3,1609,0.028969112783670425
3,1619,0.02318291924893856
3,1629,0.023415355011820793
3,1639,0.029866565018892288
3,1649,0.030840225517749786
3,1659,0.023734571412205696
3,1669,0.0218169204890728
3,1679,0.026060327887535095
3,1689,0.027158431708812714
3,1699,0.03207565099000931
3,1709,0.02492845058441162
3,1719,0.035598933696746826
3,1729,0.02933662198483944
3,1739,0.030034342780709267
3,1749,0.021089879795908928
3,1759,0.026405854150652885
3,1769,0.02861967869102955
3,1779,0.021556006744503975
3,1789,0.03292761743068695
3,1799,0.024961981922388077
3,1809,0.028799744322896004
3,1819,0.023956425487995148
3,1829,0.028020357713103294
3,1839,0.026982910931110382
3,1849,0.03020470403134823
3,1859,0.028996184468269348
3,1869,0.025796685367822647
4,1879,0.02805253304541111
4,1889,0.033791594207286835
4,1899,0.023791030049324036
4,1909,0.02648589201271534
4,1919,0.02385367825627327
4,1929,0.020286349579691887
4,1939,0.01918759196996689
4,1949,0.025915799662470818
4,1959,0.029932357370853424
4,1969,0.02962975949048996
4,1979,0.027585197240114212
4,1989,0.029172031208872795
4,1999,0.02650512009859085
4,2009,0.023164676502346992
4,2019,0.021015534177422523
4,2029,0.02276882715523243
4,2039,0.02291429229080677
4,2049,0.03266005963087082
4,2059,0.027391180396080017
4,2069,0.027321333065629005
4,2079,0.024287797510623932
4,2089,0.01965169794857502
4,2099,0.022820238023996353
4,2109,0.025028733536601067
4,2119,0.029528500512242317
4,2129,0.026004143059253693
4,2139,0.02596217952668667
4,2149,0.027850501239299774
4,2159,0.018526112660765648
4,2169,0.025583898648619652
4,2179,0.02260935679078102
