epoch,step,train_loss
0,9,0.25601354241371155
0,19,0.17713682353496552
0,29,0.16004233062267303
0,39,0.1242639347910881
0,49,0.09035028517246246
0,59,0.08506152778863907
0,69,0.09575314074754715
0,79,0.0833265408873558
0,89,0.07083356380462646
0,99,0.0812121331691742
0,109,0.062491171061992645
0,119,0.05702028423547745
0,129,0.05358568951487541
0,139,0.06748683750629425
0,149,0.0616903156042099
0,159,0.05356748774647713
0,169,0.06337165832519531
0,179,0.04467533156275749
0,189,0.052071403712034225
0,199,0.04692879319190979
0,209,0.05295681953430176
0,219,0.04955126717686653
0,229,0.049824558198451996
0,239,0.045347195118665695
0,249,0.038925252854824066
0,259,0.054318029433488846
0,269,0.046248678117990494
0,279,0.0493449904024601
0,289,0.040930502116680145
0,299,0.035630546510219574
0,309,0.033825818449258804
0,319,0.0362139530479908
0,329,0.03713769093155861
0,339,0.048784900456666946
0,349,0.044097937643527985
0,359,0.041086167097091675
0,369,0.03950571268796921
0,379,0.042110275477170944
0,389,0.04130300134420395
0,399,0.04081315919756889
0,409,0.03521382808685303
0,419,0.03129526600241661
0,429,0.03787071257829666
0,439,0.03243958204984665
0,449,0.028973199427127838
0,459,0.03136780858039856
1,469,0.0357481874525547
1,479,0.037335917353630066
1,489,0.038960106670856476
1,499,0.03233802318572998
1,509,0.029126903042197227
1,519,0.03965580463409424
1,529,0.035382624715566635
1,539,0.028447827324271202
1,549,0.038079775869846344
1,559,0.039087340235710144
1,569,0.033571548759937286
1,579,0.03395719453692436
1,589,0.03535541519522667
1,599,0.03728707507252693
1,609,0.032662373036146164
1,619,0.035518236458301544
1,629,0.030147787183523178
1,639,0.034076739102602005
1,649,0.03393322601914406
1,659,0.03420037031173706
1,669,0.033329978585243225
1,679,0.0313684344291687
1,689,0.036050427705049515
1,699,0.033475883305072784
1,709,0.030306056141853333
1,719,0.032608382403850555
1,729,0.030691388994455338
1,739,0.03435664623975754
1,749,0.03703946992754936
1,759,0.03368688002228737
1,769,0.02858361043035984
1,779,0.027372058480978012
1,789,0.03478609398007393
1,799,0.03084401600062847
1,809,0.04110821336507797
1,819,0.033121149986982346
1,829,0.025522582232952118
1,839,0.03354213014245033
1,849,0.030587468296289444
1,859,0.03196387365460396
1,869,0.02932237833738327
1,879,0.030102964490652084
1,889,0.02678225003182888
1,899,0.04095664247870445
1,909,0.032541804015636444
1,919,0.03044702485203743
1,929,0.025227857753634453
2,939,0.02640228345990181
2,949,0.03557445853948593
2,959,0.023966467007994652
2,969,0.029247799888253212
2,979,0.02843395434319973
2,989,0.023156819865107536
2,999,0.02972160279750824
2,1009,0.030354851856827736
2,1019,0.03700816631317139
2,1029,0.028026528656482697
2,1039,0.02731284685432911
2,1049,0.02468220517039299
2,1059,0.025211211293935776
2,1069,0.031249431893229485
2,1079,0.03125897794961929
2,1089,0.036703258752822876
2,1099,0.034256692975759506
2,1109,0.023784417659044266
2,1119,0.02423306368291378
2,1129,0.02378765679895878
2,1139,0.029279816895723343
2,1149,0.026639310643076897
2,1159,0.029489805921912193
2,1169,0.03416302427649498
2,1179,0.02824903279542923
2,1189,0.030637793242931366
2,1199,0.03244451433420181
2,1209,0.025586336851119995
2,1219,0.027935393154621124
2,1229,0.03464251384139061
2,1239,0.023716425523161888
2,1249,0.03172100707888603
2,1259,0.031404800713062286
2,1269,0.023387208580970764
2,1279,0.03162368759512901
2,1289,0.022918764501810074
2,1299,0.027935339137911797
2,1309,0.027942219749093056
2,1319,0.024117406457662582
2,1329,0.028884828090667725
2,1339,0.02805977314710617
2,1349,0.030145108699798584
2,1359,0.03411733731627464
2,1369,0.032715100795030594
2,1379,0.024373438209295273
2,1389,0.028965340927243233
2,1399,0.02867269515991211
3,1409,0.02813463658094406
3,1419,0.026127636432647705
3,1429,0.02729593589901924
3,1439,0.03264491260051727
3,1449,0.025971630588173866
3,1459,0.025963744148612022
3,1469,0.02573011815547943
3,1479,0.02887997217476368
3,1489,0.032032646238803864
3,1499,0.025205178186297417
3,1509,0.024325234815478325
3,1519,0.02261986956000328
3,1529,0.026429256424307823
3,1539,0.032343484461307526
3,1549,0.02733469381928444
3,1559,0.02741207368671894
3,1569,0.031352877616882324
3,1579,0.024891322478652
3,1589,0.028794927522540092
3,1599,0.024006327614188194
3,1609,0.028169894590973854
3,1619,0.026883665472269058
3,1629,0.028869885951280594
3,1639,0.027263494208455086
3,1649,0.02837275341153145
3,1659,0.024241896346211433
3,1669,0.024991948157548904
3,1679,0.027968505397439003
3,1689,0.025343243032693863
3,1699,0.024903791025280952
3,1709,0.030848165974020958
3,1719,0.021120186895132065
3,1729,0.025816665962338448
3,1739,0.02639875002205372
3,1749,0.023514648899435997
3,1759,0.030018847435712814
3,1769,0.027153193950653076
3,1779,0.024224232882261276
3,1789,0.02595069818198681
3,1799,0.031036680564284325
3,1809,0.035159632563591
3,1819,0.027617858722805977
3,1829,0.026901908218860626
3,1839,0.027121122926473618
3,1849,0.02805263362824917
3,1859,0.023462962359189987
3,1869,0.022941891103982925
4,1879,0.026223883032798767
4,1889,0.022351332008838654
4,1899,0.023622902110219002
4,1909,0.02283322438597679
4,1919,0.020942380651831627
4,1929,0.02224675379693508
4,1939,0.023037608712911606
4,1949,0.021943077445030212
4,1959,0.0313415490090847
4,1969,0.026845138520002365
4,1979,0.026512224227190018
4,1989,0.026807479560375214
4,1999,0.02870802767574787
4,2009,0.025602320209145546
4,2019,0.0285881869494915
4,2029,0.025448540225625038
4,2039,0.02418357878923416
4,2049,0.027158817276358604
4,2059,0.03510819748044014
4,2069,0.02698584832251072
4,2079,0.02699219435453415
4,2089,0.023032378405332565
4,2099,0.02942347526550293
4,2109,0.027068281546235085
4,2119,0.023593055084347725
4,2129,0.02450820803642273
4,2139,0.02404058165848255
4,2149,0.021558308973908424
4,2159,0.02709095925092697
4,2169,0.02375185117125511
4,2179,0.022403018549084663
4,2189,0.03130020201206207
4,2199,0.021780192852020264
4,2209,0.02327727898955345
4,2219,0.02424999512732029
4,2229,0.02689644694328308
4,2239,0.029801245778799057
4,2249,0.024674570187926292
4,2259,0.01873190328478813
4,2269,0.027324136346578598
4,2279,0.022630218416452408
4,2289,0.02152445539832115
4,2299,0.0248833280056715
4,2309,0.031983889639377594
4,2319,0.021810447797179222
4,2329,0.027081085368990898
4,2339,0.026694992557168007
5,2349,0.028215162456035614
5,2359,0.024810077622532845
5,2369,0.022052424028515816
5,2379,0.023702751845121384
5,2389,0.02260454371571541
5,2399,0.027408495545387268
5,2409,0.029427751898765564
5,2419,0.019801106303930283
5,2429,0.02595420554280281
5,2439,0.028969161212444305
5,2449,0.024125654250383377
5,2459,0.023688262328505516
5,2469,0.023295899853110313
5,2479,0.024641238152980804
5,2489,0.03375091403722763
5,2499,0.027949882671236992
5,2509,0.02521899715065956
5,2519,0.02234576642513275
5,2529,0.026692993938922882
5,2539,0.02186448685824871
5,2549,0.028059307485818863
5,2559,0.025490308180451393
5,2569,0.03534025326371193
5,2579,0.02314717322587967
5,2589,0.030649952590465546
5,2599,0.029234178364276886
5,2609,0.027152927592396736
5,2619,0.029959283769130707
5,2629,0.028800833970308304
5,2639,0.024078797549009323
5,2649,0.023913074284791946
5,2659,0.026650341227650642
5,2669,0.02178529091179371
5,2679,0.025737499818205833
5,2689,0.025954701006412506
5,2699,0.02956891432404518
5,2709,0.019866684451699257
5,2719,0.02443554811179638
5,2729,0.02444034069776535
5,2739,0.01967715658247471
5,2749,0.025324871763586998
5,2759,0.02258402481675148
5,2769,0.029240095987915993
5,2779,0.024852460250258446
5,2789,0.030352385714650154
5,2799,0.021160857751965523
5,2809,0.02598203904926777
6,2819,0.02637862041592598
6,2829,0.02452895976603031
6,2839,0.02396276406943798
6,2849,0.032490022480487823
6,2859,0.028531571850180626
6,2869,0.027212079614400864
6,2879,0.027044368907809258
6,2889,0.02534150704741478
6,2899,0.022878363728523254
6,2909,0.026890456676483154
6,2919,0.021062135696411133
6,2929,0.024246511980891228
6,2939,0.02126266434788704
6,2949,0.02440883405506611
6,2959,0.026150204241275787
6,2969,0.025709053501486778
6,2979,0.021894868463277817
6,2989,0.02486436255276203
6,2999,0.026406744495034218
6,3009,0.024284888058900833
6,3019,0.025283273309469223
6,3029,0.025429589673876762
6,3039,0.025168247520923615
6,3049,0.022020816802978516
6,3059,0.024368086829781532
6,3069,0.022231467068195343
6,3079,0.0217279102653265
6,3089,0.02479253150522709
6,3099,0.02506270632147789
6,3109,0.022447383031249046
6,3119,0.025927893817424774
6,3129,0.025341195985674858
6,3139,0.027287477627396584
6,3149,0.024098413065075874
6,3159,0.020860746502876282
6,3169,0.01823224127292633
6,3179,0.023053709417581558
6,3189,0.02129708044230938
6,3199,0.02913752757012844
6,3209,0.028955059126019478
6,3219,0.027504269033670425
6,3229,0.0223362036049366
6,3239,0.029463572427630424
6,3249,0.022332115098834038
6,3259,0.02183801308274269
6,3269,0.025384442880749702
6,3279,0.02395843155682087
7,3289,0.030392590910196304
7,3299,0.020531438291072845
7,3309,0.023785050958395004
7,3319,0.026402371004223824
7,3329,0.0232862401753664
7,3339,0.02333827316761017
7,3349,0.02343248389661312
7,3359,0.019711678847670555
7,3369,0.01893847994506359
7,3379,0.02669508382678032
7,3389,0.026225781068205833
7,3399,0.025809481739997864
7,3409,0.022560853511095047
7,3419,0.02343538962304592
7,3429,0.022495536133646965
7,3439,0.02407723478972912
7,3449,0.023976413533091545
7,3459,0.02452732063829899
7,3469,0.023639455437660217
7,3479,0.02664921246469021
7,3489,0.022432871162891388
7,3499,0.019217565655708313
7,3509,0.03112657181918621
7,3519,0.02364419586956501
7,3529,0.027255535125732422
7,3539,0.019336773082613945
7,3549,0.024218913167715073
7,3559,0.02737562544643879
7,3569,0.023566946387290955
7,3579,0.02705312892794609
7,3589,0.027557922527194023
7,3599,0.022753993049263954
7,3609,0.025762377306818962
7,3619,0.023334570229053497
7,3629,0.01975276693701744
7,3639,0.023942045867443085
7,3649,0.026217032223939896
7,3659,0.025273744016885757
7,3669,0.021709933876991272
7,3679,0.02303631417453289
7,3689,0.026913436129689217
7,3699,0.026116108521819115
7,3709,0.023969367146492004
7,3719,0.024855399504303932
7,3729,0.024787690490484238
7,3739,0.022772502154111862
7,3749,0.02508258819580078
8,3759,0.024001505225896835
8,3769,0.02175733633339405
8,3779,0.02476014383137226
8,3789,0.02939918451011181
8,3799,0.02253670059144497
8,3809,0.022456470876932144
8,3819,0.020929189398884773
8,3829,0.020252520218491554
8,3839,0.024333953857421875
8,3849,0.024309193715453148
8,3859,0.02661914750933647
8,3869,0.025146376341581345
8,3879,0.026423662900924683
8,3889,0.023422036319971085
8,3899,0.02556174248456955
8,3909,0.0249943770468235
8,3919,0.019500011578202248
8,3929,0.02050313912332058
8,3939,0.022048871964216232
8,3949,0.020715245977044106
8,3959,0.022143147885799408
8,3969,0.026083802804350853
8,3979,0.0270099975168705
8,3989,0.023305021226406097
8,3999,0.019771989434957504
8,4009,0.026193318888545036
8,4019,0.02281566523015499
8,4029,0.026342907920479774
8,4039,0.026990609243512154
8,4049,0.023479513823986053
8,4059,0.023828627541661263
8,4069,0.019540762528777122
8,4079,0.024115288630127907
8,4089,0.02562306821346283
8,4099,0.024522677063941956
8,4109,0.02308700978755951
8,4119,0.029879992827773094
8,4129,0.024465356022119522
8,4139,0.02499118633568287
8,4149,0.027178870514035225
8,4159,0.023546991869807243
8,4169,0.02373495325446129
8,4179,0.02671029046177864
8,4189,0.01968521438539028
8,4199,0.02098805457353592
8,4209,0.019459791481494904
8,4219,0.03184543922543526
9,4229,0.020717762410640717
9,4239,0.02244267798960209
9,4249,0.021145736798644066
9,4259,0.017823902890086174
9,4269,0.02041284181177616
9,4279,0.02328159287571907
9,4289,0.028483860194683075
9,4299,0.018666528165340424
9,4309,0.024646220728754997
9,4319,0.024091331288218498
9,4329,0.024454079568386078
9,4339,0.021993964910507202
9,4349,0.0215955451130867
9,4359,0.020549669861793518
9,4369,0.02509939670562744
9,4379,0.02543085627257824
9,4389,0.022454790771007538
9,4399,0.02862495742738247
9,4409,0.021336156874895096
9,4419,0.025986388325691223
9,4429,0.021848801523447037
9,4439,0.022725148126482964
9,4449,0.024278858676552773
9,4459,0.02176523581147194
9,4469,0.024536840617656708
9,4479,0.027697941288352013
9,4489,0.019666317850351334
9,4499,0.02268812246620655
9,4509,0.028152521699666977
9,4519,0.02293325960636139
9,4529,0.026483749970793724
9,4539,0.019345302134752274
9,4549,0.02352142333984375
9,4559,0.02427852340042591
9,4569,0.018915163353085518
9,4579,0.02329469658434391
9,4589,0.024298112839460373
9,4599,0.024600481614470482
9,4609,0.025593990460038185
9,4619,0.021275855600833893
9,4629,0.026860252022743225
9,4639,0.024004070088267326
9,4649,0.021426115185022354
9,4659,0.020650016143918037
9,4669,0.022673752158880234
9,4679,0.01852242648601532
9,4689,0.02193976379930973
10,4699,0.02573816291987896
10,4709,0.021590139716863632
10,4719,0.018189461901783943
